ADMUnitID, Country, ADMParent, ADMName, ADMLevel,YEAR,tMEANY,tseMEANY,tFGT_0,tseFGT_0,tFGT_1,tseFGT_1,tFGT_2,tseFGT_2,tFGT_0lo,tseFGT_0lo,tGINI,tseGINI,tpoorper,tGE_0,tseGE_0,tGE_1,tseGE_1,tGE_2,tseGE_2,tATK_0_5,tseATK_0_5,tATK_2,tseATK_2,tNUMHH,tNUMHH_W,tNUMPER,tNUMPER_W,
4540292,Malawi,4540290,"Liwonde Town",3,1998,16.1356,2.1791,.47928,.063,.19736,.03673,.1071,.024258,.24641,.05154,.45485,.033656,7525.17528,.36392,.05814,.38758,.0714,.66108,.21755,.17043,.026316,.49996,.04982,3721,3670,15701,15007,
4540293,Malawi,4540290,"Machinga Boma",3,1998,16.5415,4.8976,.47519,.14074,.19418,.08371,.10475,.055378,.2436,.12029,.43533,.041798,603.01611,.3413,.06977,.37748,.10705,.67691,.39061,.16303,.03483,.46932,.05441,293,289,1269,1269,
4540294,Malawi,4540290,"SC Chamba",3,1998,8.9543,.7812,.7322,.04287,.333,.030744,.1879,.021747,.4397,.046732,.37509,.018468,12100.3372,.23806,.024958,.25241,.0332,.36831,.10742,.11493,.012291,.36708,.02766,3876,3837,16526,16507,
4540295,Malawi,4540290,"SC Chikweo",3,1998,9.881302,1.014035,.6667236,.0600619,.2643706,.0393125,.1348761,.0258741,.3324171,.0600921,.3267467,.0152443,26074.2265488,.1798605,.0179443,.1840834,.0185459,.2353095,.0309945,.0866971,.0082353,.2976031,.0243051,9748,9630,39108,38929,
4540296,Malawi,4540290,"SC Chiwalo",3,1998,8.924703,1.113399,.7429834,.0605261,.3256561,.0449785,.1774275,.0313419,.429349,.0709138,.3324772,.0173354,8990.8421234,.1887623,.021022,.1958718,.0242769,.2660125,.0658194,.091153,.0099143,.307245,.0275351,2878,2841,12101,12095,
4540297,Malawi,4540290,"SC Mlomba",3,1998,8.540984,.6803999,.750215,.0378746,.3328516,.0288456,.1835276,.0205525,.4396796,.0437981,.3400299,.0134668,21039.779675,.1945023,.016398,.1996906,.0178573,.259556,.0347517,.0936362,.0076455,.3176689,.0215263,7073,6996,28045,27993,
4540298,Malawi,4540290,"SC Mposa",3,1998,9.1392,.6122,.71151,.03692,.30577,.027002,.16557,.018995,.39783,.041829,.34929,.015396,12561.70905,.20528,.019274,.21317,.02388,.29209,.07105,.09899,.009361,.33044,.023703,4551,4507,17655,17647,
4540299,Malawi,4540290,"SC Ngokwe",3,1998,10.3054,1.0993,.62749,.06936,.23665,.043079,.11701,.027384,.28843,.066124,.31707,.015277,12848.48524,.16858,.017248,.17114,.01718,.21256,.02665,.08125,.007857,.28503,.025346,5153,5075,20476,20476,
4540300,Malawi,4540290,"SC Sitola",3,1998,8.259666,.8075304,.7622447,.0455342,.3550685,.038493,.2036004,.0287819,.4722859,.0585134,.3588961,.0134552,24001.5611136,.2175331,.017367,.2225896,.0192793,.2926573,.038679,.1040286,.008085,.3478011,.0211925,7578,7496,31488,31488,
4540301,Malawi,4540290,"TA Kawinga",3,1998,8.93861,.6932214,.7282471,.0404643,.3113352,.030745,.1672959,.0218144,.4052537,.047554,.3362404,.0145288,61644.6605208,.1907711,.0177195,.1971003,.0194003,.2636678,.0428882,.0920124,.0082366,.3117752,.0231954,20570,20317,84648,84473,
4540302,Malawi,4540290,"TA Liwonde",3,1998,8.849213,.6759025,.7369152,.0367911,.3250696,.0275131,.1786503,.019501,.428314,.0423011,.3525756,.019018,47013.7159296,.2092429,.0236406,.2202728,.0305381,.3095642,.0760294,.1013572,.011815,.3325666,.0265576,15247,15138,63798,63675,
4540303,Malawi,4540290,"TA Nyambi",3,1998,8.3054,.5927,.75718,.03704,.33311,.029507,.18253,.021369,.43833,.045853,.33095,.013329,29221.84774,.18371,.01568,.18593,.01584,.23242,.02501,.08813,.007153,.30614,.02177,9407,9304,38593,38520,
4540305,Malawi,4540304,"Mangochi Town",3,1998,20.0414,2.814,.37346,.06591,.13675,.03223,.06844,.019148,.16151,.04423,.45341,.032531,9922.8322,.35767,.05645,.38896,.07235,.68608,.24957,.16935,.025877,.48792,.04891,5915,5782,26570,25340,
4540306,Malawi,4540304,"Monkey Bay Urban",3,1998,21.6531,4.2124,.31833,.08288,.11267,.03783,.05537,.021819,.13041,.05079,.42796,.036032,3421.72917,.32216,.05939,.33226,.06469,.50146,.15545,.15039,.025897,.46419,.05865,2386,2333,10749,10544,
4540307,Malawi,4540304,"SC Chowe",3,1998,7.889625,.5763007,.7896727,.0307731,.3786751,.0265525,.2206013,.0204669,.5097637,.0401039,.3568291,.0136705,65703.9273308,.2147551,.0177315,.2212891,.0190634,.2956472,.0368185,.1030155,.0081338,.3425466,.0222214,20878,20692,83204,83010,
4540308,Malawi,4540304,"SC Mbwana Nyambi",3,1998,8.1037,.4803,.77213,.03043,.34756,.025561,.19324,.019142,.46166,.039864,.33763,.012009,46092.30035,.19082,.014482,.19635,.01519,.2563,.02883,.09203,.006654,.31287,.019805,15009,14881,59695,59534,
4540309,Malawi,4540304,"SC Namabvi",3,1998,9.1924,.7524,.7155,.04689,.30474,.035865,.16349,.025386,.39629,.055579,.35071,.015239,16256.8755,.20716,.019441,.2285,.03459,.39905,.22559,.10201,.010625,.32633,.022149,5910,5832,22721,22538,
4540310,Malawi,4540304,"TA Chimwala",3,1998,9.145386,.5853164,.7159608,.0326705,.3126821,.0239816,.1714558,.0172146,.4085311,.036536,.356839,.0152974,62305.7726592,.2151362,.0196098,.2246586,.022407,.3154965,.0526329,.1036805,.0092152,.3425938,.0240536,21020,20746,87024,86808,
4540311,Malawi,4540304,"TA Jalasi",3,1998,8.408712,.8860461,.7824857,.038747,.3803079,.0352221,.2231343,.0273845,.5145632,.0529995,.362425,.0194268,45701.8597942,.2229562,.0253436,.23536,.0335476,.3452537,.1100078,.1076195,.0125772,.348494,.0276221,15358,15220,58406,58125,
4540312,Malawi,4540304,"TA Katuli",3,1998,8.6931,.6127,.73996,.03493,.33227,.02869,.18532,.021458,.43948,.043657,.35803,.01702,34856.55576,.21544,.021462,.22333,.02474,.30142,.05303,.10365,.010207,.34296,.025756,12540,12399,47106,46947,
4540313,Malawi,4540304,"TA Makanjila",3,1998,10.57134,1.348541,.6377617,.0710759,.2512227,.0461111,.1280845,.0302196,.3143603,.0700922,.3418403,.0162198,30560.9029023,.1971535,.019974,.2071075,.0230001,.2884719,.0584591,.0956241,.0094288,.3170421,.0257075,12298,12182,47919,47843,
4540314,Malawi,4540304,"TA Mponda",3,1998,9.571414,.7203712,.7179932,.0303009,.3309914,.0233864,.1890793,.0175668,.4380212,.0348695,.3990996,.0225136,62771.2735032,.2710396,.0326262,.2992348,.0497934,.5124159,.1964796,.1317455,.0168402,.3991991,.0305167,20754,20486,87426,87035,
4540315,Malawi,4540304,"TA Nankumba",3,1998,11.3069,.8045,.58547,.04479,.21405,.024752,.1037,.015227,.25641,.037453,.33873,.018696,46497.44193,.19243,.0219,.20438,.02577,.29235,.06572,.09392,.010583,.31087,.027766,19248,19003,79419,78846,
4540317,Malawi,4540316,"Mulanje Boma",3,1998,18.5141,2.4258,.41081,.06072,.15668,.03158,.08087,.019544,.18831,.04367,.4542,.034367,5154.84388,.36154,.05911,.39228,.07923,.68425,.26233,.17076,.027728,.49419,.04987,2885,2817,12548,11570,
4540318,Malawi,4540316,"Mulanje Mountain Reserve",3,1998,8.6553,2.60609,.74682,.18231,.31753,.11555,.17217,.08303,.39682,.20026,.12367,.079803,43.31556,.1489,.09131,.13988,.08721,.15173,.11877,.06911,.04006,.24905,.12025,11,11,58,22,
4540319,Malawi,4540316,"SC Juma",3,1998,9.06833,.4827291,.7461185,.0261221,.3273938,.0198654,.1806218,.0144301,.4257948,.0316516,.3742687,.0166602,45667.6750295,.2451521,.0229817,.2961291,.0440282,.7872518,.429259,.1228408,.01272,.3765649,.0237255,15582,15431,61207,60883,
4540320,Malawi,4540316,"SC Laston Njema",3,1998,15.65141,1.752113,.4958249,.0518233,.1827298,.025748,.0917139,.0151909,.2139666,.035543,.4489892,.0313072,24880.9893069,.3532519,.0515088,.4724009,.1027954,1.595635,.8678299,.1799337,.0283988,.4670375,.0364668,13040,12914,50181,50066,
4540321,Malawi,4540316,"TA Chikumbu",3,1998,13.8795,1.27031,.55937,.04182,.22483,.0239,.12012,.01531,.2747,.03463,.45372,.028912,33822.86642,.36307,.04755,.46699,.09538,1.592,.95175,.18117,.026091,.49054,.03335,13535,13362,60466,60051,
4540322,Malawi,4540316,"TA Mabuka",3,1998,16.00079,1.67616,.5104659,.0464612,.1951699,.0244463,.1007079,.0148999,.2325443,.0346903,.4778447,.0345627,67952.1996762,.402267,.0604553,.5530605,.1196145,2.129884,1.0474,.2043693,.0324937,.5063918,.0389228,30919,30587,133118,132661,
4540323,Malawi,4540316,"TA Nkanda",3,1998,9.5991,.54119,.73298,.02378,.32457,.01876,.18086,.013981,.42123,.02922,.40822,.021702,55747.52688,.29259,.03261,.38593,.07516,1.53846,1.08907,.14938,.01919,.41953,.02722,19420,19258,76056,75974,
4540324,Malawi,4540316,"TA Nthiramanja",3,1998,9.6778,.57798,.72041,.02461,.32592,.01951,.18553,.014885,.42354,.03005,.41424,.023887,24989.58208,.30293,.037,.37726,.0958,1.34076,1.44539,.15068,.022484,.44359,.03048,8581,8503,34688,34608,
4540326,Malawi,4540325,"Majete Game Reserve - Mwanza",3,1998,7.287,1.8617,.8394,.10116,.41434,.10347,.24358,.08595,.56265,.17617,.24951,.073054,98.2098,.20362,.098656,.20662,.10755,.26893,.1811,.09622,.045055,.32642,.1231,25,25,117,117,
4540327,Malawi,4540325,"Mwanza Boma",3,1998,21.9,4.5635,.40275,.06439,.15494,.03523,.07998,.022121,.188,.04995,.50176,.050389,3298.11975,.44649,.09912,.48292,.12083,.8426,.33686,.20729,.043557,.55047,.06692,1837,1779,8189,7473,
4540328,Malawi,4540325,"TA Dambe",3,1998,6.5473,1.14507,.87098,.04474,.46446,.07569,.28949,.07058,.63825,.10862,.37096,.031769,16776.81676,.24396,.044125,.26886,.06447,.48494,.33892,.1183,.021873,.39066,.05235,4214,3900,19262,18110,
4540329,Malawi,4540325,"TA Kanduku",3,1998,10.3187,.52583,.66665,.02734,.27346,.0259,.14602,.0203,.3402,.04356,.37718,.022524,15822.93775,.24997,.031451,.27673,.039,.4747,.11686,.12157,.014774,.39453,.04009,5496,5439,23735,23588,
4540330,Malawi,4540325,"TA Mlauli",3,1998,9.8933,.52337,.69024,.03258,.26936,.02488,.13665,.01732,.32791,.04265,.34627,.018303,11839.68672,.20805,.022631,.23384,.03033,.40184,.10354,.10297,.011223,.33709,.03077,4174,4110,17153,17071,
4540331,Malawi,4540325,"TA Ngozi",3,1998,7.489975,1.228453,.8269334,.0626,.3924458,.0702097,.2254838,.0564072,.5292756,.1155075,.3330073,.0239471,10860.1163422,.1965042,.029724,.2062161,.0320873,.2945389,.0619959,.0947426,.0136989,.3344444,.0435846,3049,3023,13133,12967,
4540332,Malawi,4540325,"TA Nthache",3,1998,8.9413,.69497,.74757,.03463,.32883,.04123,.18226,.03423,.4249,.06717,.37164,.026517,23395.95072,.24333,.03661,.27182,.0451,.49068,.14895,.11874,.017117,.38724,.04637,7397,7241,31296,30930,
4540333,Malawi,4540325,"TA Symon",3,1998,13.2134,.9275181,.5282535,.0304198,.1784395,.0148869,.0833279,.0088484,.1953987,.0220914,.3699845,.022579,13275.010455,.236758,.0291955,.2826518,.0484878,.5508354,.2297068,.1195344,.0158361,.3576859,.0295576,5985,5927,25130,25048,
4540335,Malawi,4540334,"Mwabvi Game Reserve",3,1998,3.3964,.7789,.98725,.01501,.6792,.07102,.50004,.08421,.90628,.07,.31006,.02442,3992.439,.17086,.02741,.16212,.02684,.18397,.0394,.07963,.012375,.30472,.04063,784,717,4044,3787,
4540336,Malawi,4540334,"Nsanje Boma",3,1998,16.6721,2.9496,.43276,.0963,.16712,.0514,.08665,.032224,.20251,.07114,.42253,.027195,7351.29412,.31009,.04367,.32464,.04893,.49949,.12417,.14618,.019429,.4511,.04529,3649,3599,16987,16424,
4540337,Malawi,4540334,"SC Makoka",3,1998,10.6891,1.1781,.61143,.0671,.26801,.04385,.15116,.03177,.34296,.0632,.3724,.02886,3079.77291,.24658,.04212,.2339,.03788,.28116,.05474,.11303,.017682,.40042,.0529,1024,1016,5037,5006,
4540338,Malawi,4540334,"SC Mbenje",3,1998,12.25587,1.04651,.5916871,.041625,.2442524,.0294745,.1308754,.0212867,.3076431,.0441324,.4074525,.029536,20267.6499234,.2890208,.0441566,.3240653,.0640431,.6111196,.2643775,.1401585,.0219011,.4222502,.0434557,7508,7436,34254,34022,
4540339,Malawi,4540334,"TA Chimombo",3,1998,19.7134,2.727,.24509,.06105,.07427,.02272,.03328,.01171,.07524,.02735,.34088,.02253,2167.57596,.20241,.0282,.20128,.02924,.25933,.05947,.09551,.012743,.34285,.04018,1947,1930,8844,8754,
4540340,Malawi,4540334,"TA Malemia",3,1998,11.37,.6338,.59222,.031,.22879,.02315,.11627,.01687,.28168,.03613,.36198,.02489,9480.84998,.22434,.03266,.24278,.04235,.38215,.13144,.10919,.015955,.3521,.03856,3340,3287,16009,15891,
4540341,Malawi,4540334,"TA Mlolo",3,1998,14.14758,1.198019,.5041319,.0359377,.1934783,.0213466,.0994843,.0146945,.2337657,.031755,.4123458,.0312961,24028.4387497,.2968027,.0473724,.3469141,.0706602,.8354175,.4316896,.1454135,.0233296,.4289044,.0471069,11098,10936,47663,47204,
4540342,Malawi,4540334,"TA Ndamera",3,1998,16.961,1.9729,.36324,.05008,.12294,.02187,.05823,.01251,.13699,.02919,.37328,.02423,8554.302,.24189,.03349,.2496,.03627,.36538,.0854,.11482,.015109,.38512,.04155,5298,5226,23550,23477,
4540343,Malawi,4540334,"TA Ngabu",3,1998,14.9643,1.3094,.43412,.03714,.15763,.01814,.07849,.01155,.18474,.02646,.37834,.02799,3947.88728,.24946,.03988,.25361,.0411,.35128,.07983,.11763,.017643,.3933,.05053,2109,2102,9094,9064,
4540344,Malawi,4540334,"TA Nyachikadza",3,1998,16.6215,3.7856,.32663,.13355,.10503,.05503,.04901,.02957,.11137,.07058,.31582,.02466,1426.06658,.17662,.02898,.16947,.02701,.19808,.03721,.08248,.012688,.31875,.04935,1003,990,4366,4366,
4540345,Malawi,4540334,"TA Tengani",3,1998,13.9301,1.2207,.48805,.04676,.18694,.0274,.09645,.0182,.22482,.04009,.39281,.02573,12238.3418,.26908,.03789,.28585,.04549,.46123,.13239,.12833,.017527,.41306,.04298,5731,5660,25076,25004,
4540347,Malawi,4540346,"Phalombe Boma",3,1998,19.4277,3.8123,.3784,.09853,.14173,.05198,.07175,.032023,.16996,.0732,.43855,.033394,975.5152,.33893,.05622,.36285,.06747,.5884,.20436,.16034,.02523,.47081,.05231,620,599,2578,2542,
4540348,Malawi,4540346,"TA Mkhumba",3,1998,7.661301,.5434786,.8106202,.021668,.4225931,.0286677,.2635749,.0265175,.567436,.0395677,.4203188,.021482,123951.1241618,.3087413,.0332765,.3635697,.0539039,1.006879,.562471,.150975,.0165108,.4478585,.0316431,38845,38402,152909,151473,
4540349,Malawi,4540346,"TA Nazombe",3,1998,9.6449,.56861,.73407,.01956,.35107,.01994,.20732,.017836,.46427,.02907,.44617,.024054,56158.55721,.34836,.04,.4451,.07623,1.62392,1.23026,.17396,.020843,.47312,.03396,19827,19631,76503,76192,
4540351,Malawi,4540350,"Luchenza Town",3,1998,17.1241,2.5006,.47118,.06736,.19221,.03889,.1034,.025478,.23811,.05512,.47164,.036011,4166.17356,.39102,.06373,.4272,.08464,.76731,.29266,.18413,.029559,.51584,.05064,2149,2121,8842,8744,
4540352,Malawi,4540350,"SC Kwethemule",3,1998,8.879976,.9608398,.748264,.0460977,.3433304,.0338468,.1947274,.0248337,.4555838,.052133,.3715423,.024499,27697.740224,.2363865,.0334314,.2528091,.0372038,.3800583,.084684,.1143006,.0153048,.3675329,.0388889,9391,9289,37016,36803,
4540353,Malawi,4540350,"SC Mbawela",3,1998,5.7686,.6653,.90686,.03178,.49232,.04859,.30671,.044007,.68753,.06964,.32731,.015702,28177.95392,.17908,.01789,.19105,.01886,.26669,.03668,.08788,.008244,.2936,.026511,6811,6760,31072,30990,
4540354,Malawi,4540350,"SC Mphuka",3,1998,7.0642,.89102,.83463,.04725,.41706,.05359,.24781,.045098,.57248,.07904,.34927,.019078,30064.20723,.20467,.02361,.21707,.02491,.30604,.04856,.09959,.010797,.32807,.032151,9207,9046,36021,35889,
4540355,Malawi,4540350,"SC Thukuta",3,1998,6.3687,1.05639,.87831,.05945,.44544,.07127,.26442,.059298,.62046,.10891,.30883,.017763,10338.58701,.15833,.01939,.16643,.02096,.21887,.04205,.07768,.009119,.26422,.028449,2836,2810,11771,11744,
4540356,Malawi,4540350,"TA Bvumbwe",3,1998,11.30524,2.646497,.608502,.127554,.2515506,.0815575,.1354504,.0546839,.3157409,.1202314,.3677678,.0215097,44203.410786,.2349125,.0302916,.2464512,.0316487,.3685457,.0733664,.1123839,.0133413,.3740427,.040347,17839,17650,72643,72320,
4540357,Malawi,4540350,"TA Changata",3,1998,8.3628,1.24723,.76066,.0719,.35443,.05707,.20312,.043399,.4725,.08688,.3597,.033948,21268.0536,.22138,.04703,.23164,.04577,.33001,.08375,.10643,.020412,.34902,.05754,6522,6477,27960,27940,
4540358,Malawi,4540350,"TA Chimaliro",3,1998,10.9468,3.09745,.63308,.1418,.27612,.09566,.15406,.066316,.35426,.14017,.37704,.027382,52723.53548,.24629,.04045,.25678,.03971,.37977,.07904,.11732,.017357,.38687,.053212,20317,20106,83281,82890,
4540359,Malawi,4540350,"TA Kapichi",3,1998,7.8103,.75699,.79214,.0437,.37698,.03917,.21889,.030492,.50639,.05927,.35805,.017761,31402.01388,.21841,.02308,.22771,.02317,.31902,.0457,.105,.010198,.3513,.031817,9286,9196,39642,39240,
4540360,Malawi,4540350,"TA Nchilamwela",3,1998,11.568,1.83644,.61159,.08751,.25589,.05882,.13888,.041052,.32273,.08712,.3979,.04299,31917.04733,.27605,.07006,.30097,.10058,.50271,.33459,.13273,.034089,.41138,.066966,14350,14187,52187,52096,
4540361,Malawi,4540350,"TA Nsabwe",3,1998,6.416083,1.364984,.8714163,.0736731,.4524463,.0882771,.2748259,.074777,.6263315,.1312259,.3152702,.0178682,24763.0369971,.1677314,.0206065,.1727882,.0204209,.2226685,.0352971,.0812547,.009268,.2825949,.0316091,6177,6107,28417,28216,
4540362,Malawi,4540350,"TA Thomas",3,1998,8.2811,1.35925,.7672,.07763,.34802,.06569,.19382,.047987,.46651,.10406,.34034,.020745,19034.9992,.19447,.02565,.20669,.03031,.30102,.1084,.09485,.012166,.31377,.034144,6152,6059,24811,24582,
4540363,Malawi,4540350,"Thyolo Boma",3,1998,20.1868,3.7164,.39156,.08808,.14599,.04424,.07384,.026599,.17415,.0614,.46721,.040832,2080.35828,.38276,.07283,.4234,.09864,.74711,.32174,.18177,.034118,.5021,.05791,1098,1086,5313,4588,
4540365,Malawi,4540364,"Chambo Ward",3,1998,11.779,1.88318,.58247,.081,.23669,.044075,.12417,.02809,.30089,.06526,.37021,.029665,2510.4457,.23689,.043871,.23686,.039618,.30062,.05919,.11167,.018398,.37116,.053543,757,752,4310,3726,
4540366,Malawi,4540364,"Chikamveka North Ward",3,1998,7.2643,.6338,.82079,.03547,.40583,.033716,.24093,.027161,.55013,.05167,.35494,.023597,7264.81229,.21386,.029318,.21917,.033163,.28732,.06602,.10238,.013873,.34344,.035084,2211,2191,8851,8851,
4540367,Malawi,4540364,"Chikamveka Ward",3,1998,14.853,2.75541,.45552,.09697,.17198,.051761,.08841,.032162,.20391,.07445,.37849,.028106,1157.93184,.255,.039668,.24918,.0421,.31505,.07547,.11818,.017877,.40869,.045537,605,602,2542,2541,
4540368,Malawi,4540364,"Chirunga East Ward",3,1998,9.0723,1.27213,.73971,.0555,.35673,.045415,.21019,.035084,.47476,.06944,.4068,.03917,3198.50604,.28565,.057731,.29815,.063531,.4189,.11575,.13569,.026261,.4171,.054725,1046,1034,4324,4324,
4540369,Malawi,4540364,"Chirunga Ward",3,1998,13.3314,2.70659,.55062,.10272,.22702,.06529,.12168,.044556,.28667,.09669,.40642,.031301,876.03642,.28919,.046194,.2974,.051901,.40702,.09917,.13655,.021181,.42326,.04637,368,360,1591,1583,
4540370,Malawi,4540364,"Likangala Central Ward",3,1998,7.3669,.8028,.81267,.04392,.40613,.037748,.24346,.030575,.55017,.057,.36283,.029544,3918.69474,.22573,.039763,.23105,.044497,.30704,.09043,.10764,.018434,.35752,.044369,1136,1120,4822,4796,
4540371,Malawi,4540364,"Likangala South Ward",3,1998,5.2833,.81263,.92426,.04367,.52098,.06072,.33581,.055198,.71733,.09178,.31057,.025254,853.09198,.17214,.027952,.16866,.027913,.19591,.03906,.08164,.012808,.29319,.038431,249,249,923,923,
4540372,Malawi,4540364,"Likangala Ward",3,1998,7.3483,.73799,.81787,.04426,.3912,.039316,.22598,.030269,.52868,.06123,.33591,.020415,7831.10525,.19044,.024026,.19291,.025326,.24008,.03993,.09126,.011163,.31491,.032093,2659,2617,9575,9524,
4540373,Malawi,4540364,"Masongola Ward",3,1998,13.7347,3.4832,.50055,.12773,.18987,.069367,.09563,.043168,.22818,.10076,.3612,.027723,866.9526,.23156,.036334,.23537,.040462,.30709,.07928,.11004,.01687,.36479,.044311,396,292,1732,1710,
4540374,Malawi,4540364,"Mbedza Ward",3,1998,8.6396,1.29376,.75193,.06719,.3633,.053282,.21464,.039976,.48369,.08159,.38927,.035645,2440.76478,.26435,.052394,.27339,.058596,.38419,.11913,.12538,.023882,.40074,.054929,770,757,3246,3137,
4540375,Malawi,4540364,"Mtiya Ward",3,1998,10.8137,1.60028,.61665,.0755,.26587,.044957,.14687,.030075,.34058,.06637,.3717,.025709,6275.0304,.24058,.038922,.23171,.033456,.27907,.04605,.11136,.015957,.38729,.051573,1705,1681,10176,8066,
4540376,Malawi,4540364,"Sadzi Ward",3,1998,8.6174,.83109,.74287,.04717,.33698,.038082,.19011,.027954,.44313,.05967,.35691,.021213,4250.70214,.21842,.027499,.22005,.028517,.28016,.04802,.10366,.012462,.35392,.034662,1413,1392,5722,5525,
4540377,Malawi,4540364,"Zakazaka Ward",3,1998,11.0584,2.01491,.6017,.11322,.23944,.070702,.12443,.046409,.2981,.10388,.34557,.021368,3259.4089,.20441,.026848,.20573,.027877,.25832,.04571,.0973,.012224,.33532,.036134,1144,1126,5417,5404,
4540378,Malawi,4540364,"Zomba Central Ward",3,1998,13.7889,2.81849,.47821,.11586,.17808,.06095,.09003,.037233,.21126,.0851,.3531,.023695,1283.51564,.22043,.031206,.21398,.030871,.25845,.04729,.10276,.013823,.3663,.043089,485,483,2684,2603,
4540380,Malawi,4540379,"SC Mbiza",3,1998,10.16812,1.381363,.7072053,.0629547,.3354247,.057094,.1981123,.0453108,.4393422,.0825282,.4460995,.0367924,77062.0399251,.3486683,.0602067,.4436193,.1047939,1.504568,.9263061,.1738969,.0307525,.465154,.0462822,28112,27835,108967,108519,
4540381,Malawi,4540379,"SC Mkumbira",3,1998,8.6796,9.2822,.80872,.22683,.56769,.25058,.45118,.24555,.68521,.28289,.56783,.09879,4103.44528,.64208,.27291,.78864,.4401,3.23136,5.44783,.28883,.10763,.6446,.13233,1269,1192,5074,4698,
4540382,Malawi,4540379,"TA Chikowi",3,1998,12.99169,1.773726,.5681684,.0617826,.2247999,.0326633,.1174855,.0211521,.2768489,.0469454,.4181988,.0397745,25936.88746,.3085088,.0626957,.4004125,.1027164,1.499793,1.499817,.155969,.0302877,.4265751,.0613177,11329,11174,45650,45378,
4540383,Malawi,4540379,"TA Kuntumanji",3,1998,11.2624,1.1699,.6482,.05029,.28733,.03992,.1627,.03106,.36916,.05735,.43648,.03095,39589.4632,.33357,.05105,.41087,.07833,1.19696,.6332,.16519,.02454,.45697,.04696,14928,14779,61076,60855,
4540384,Malawi,4540379,"TA Malemia",3,1998,13.62444,2.026235,.5545122,.0789534,.2155869,.042347,.1112424,.0260751,.2631621,.0601527,.4258634,.0336659,26389.235598,.3173859,.0526669,.4037694,.0955491,1.207295,.8537502,.1600191,.0278059,.432359,.0439577,11257,11105,47590,46995,
4540385,Malawi,4540379,"TA Mlumbe",3,1998,10.86329,1.045167,.662568,.0455764,.3083388,.0368286,.1824453,.031176,.3954573,.0515618,.4471104,.0341035,77045.394744,.3587262,.0613917,.4346669,.085309,1.428143,.9191778,.1743047,.0272048,.4916049,.0594009,29152,28739,116283,115441,
4540386,Malawi,4540379,"TA Mwambo",3,1998,10.62626,1.822193,.7036552,.0619598,.3585385,.0619893,.2241247,.0529044,.469887,.0842218,.493919,.0420564,67625.4866512,.4334955,.0813217,.5438582,.1244775,2.034736,1.468922,.2105204,.0369281,.5356112,.0554061,24378,24113,96106,95464,
